ScientificName,TaxonRank,AphiaID,Phylum,Class,Order,Family,Genus,IdentificationRemarks,IdentificationDate,IdentificationQualifier,IndividualCount,Size,OccurrenceRemarks,Substrate,Habitat,Temperature,Salinity,Oxygen,Ocean,FishCouncilRegion,Locality,Sub.Local.1,Sub.Local.2,Sub.Local.3,Sub.Local.4,Station,ObservationDate,ObservationYear,ObservationTime,Latitude,Longitude,DepthInMeters,MinimumDepthInMeters,MaximumDepthInMeters,SurveyID,EventID,SampleID,TrackingID,VARS_RecordType,Mega-Habitat,Habitat2
Kumba sp.,Genus,156705,Chordata,Actinopterygii,Gadiformes,Macrouridae,Kumba,Tentative ID,2017-03-02,ID by expert from video,1,10-30 cm,in water column,NA,primarily: basalt bedrock with manganese crust / secondary: sediment,2.9399,34.4928,1.4459,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, Unnamed Seamount West of Salmon Bank,,,,D2-EX1603-06,2016-03-09,2016,19:57:22,26.992657,-176.84586,1281.944,1281.944,1281.944,EX1603,D2-EX1603-06,EX1603_06_20160309T182237Z.mp4_01:34:44:72,5008482,fish,seamount,summit
Kumba sp.,Genus,156705,Chordata,Actinopterygii,Gadiformes,Macrouridae,Kumba,Tentative ID,2017-03-03,ID by expert from video,1,NA,in water column,NA,primarily: basalt bedrock with manganese crust / secondary: sediment,3.5009,34.3846,1.003,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, Unnamed Seamount West of Salmon Bank,,,,D2-EX1603-06,2016-03-09,2016,22:36:31,26.995363,-176.84453,1039.842,1039.842,1039.842,EX1603,D2-EX1603-06,EX1603_06_20160309T182237Z.mp4_04:13:53:57,5008831,fish,seamount,summit
Kumba sp.,Genus,156705,Chordata,Actinopterygii,Gadiformes,Macrouridae,Kumba,NA,2017-03-10,ID by expert from video,1,NA,in water column,NA,primarily: basalt bedrock with manganese crust / secondary: sediment,4.3711,34.223,1.4232,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, Unnamed Seamount West of Salmon Bank,,,,D2-EX1603-06,2016-03-10,2016,00:37:28,26.997566,-176.84352,862.409,862.409,862.409,EX1603,D2-EX1603-06,EX1603_06_20160309T182237Z.mp4_06:14:50:86,5009897,fish,seamount,summit
Kumba sp.,Genus,156705,Chordata,Actinopterygii,Gadiformes,Macrouridae,Kumba,NA,2017-03-17,ID by expert from video,1,NA,in water column,NA,primarily: basalt bedrock with manganese crust / secondary: sediment,2.0264,34.6152,2.8152,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, Castellano Seamount, Southeast Ridge,,,D2-EX1603-07,2016-03-10,2016,23:28:14,26.431755,-177.80289,1927.72,1927.72,1927.72,EX1603,D2-EX1603-07,EX1603_07_20160310T181739Z.mp4_05:10:34:75,5011609,fish,seamount,ridge
Kumba sp.,Genus,156705,Chordata,Actinopterygii,Gadiformes,Macrouridae,Kumba,Tentative ID,2017-03-17,ID by expert from video,1,NA,in water column,NA,primarily: basalt bedrock with manganese crust / secondary: sediment,2.0339,34.6142,2.8255,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, Castellano Seamount, Southeast Ridge,,,D2-EX1603-07,2016-03-10,2016,23:50:51,26.431982,-177.80374,1916.686,1916.686,1916.686,EX1603,D2-EX1603-07,EX1603_07_20160310T181739Z.mp4_05:33:12:30,5011717,fish,seamount,ridge
Kumba sp.,Genus,156705,Chordata,Actinopterygii,Gadiformes,Macrouridae,Kumba,NA,2017-03-17,ID by expert from video,1,NA,in water column,NA,primarily: basalt bedrock with manganese crust / secondary: sediment,2.0544,34.6127,2.8209,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, Castellano Seamount, Southeast Ridge,,,D2-EX1603-07,2016-03-10,2016,23:58:36,26.431847,-177.80406,1911.487,1911.487,1911.487,EX1603,D2-EX1603-07,EX1603_07_20160310T181739Z.mp4_05:40:57:22,5011754,fish,seamount,ridge
Kumba sp.,Genus,156705,Chordata,Actinopterygii,Gadiformes,Macrouridae,Kumba,NA,2017-03-17,ID by expert from video,1,NA,in water column,NA,primarily: basalt bedrock with manganese crust / secondary: sediment,2.0518,34.6139,2.8084,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, Castellano Seamount, Southeast Ridge,,,D2-EX1603-07,2016-03-10,2016,23:59:32,26.431898,-177.80405,1913.51,1913.51,1913.51,EX1603,D2-EX1603-07,EX1603_07_20160310T181739Z.mp4_05:41:52:82,5011758,fish,seamount,ridge
Malacocephalus sp.,Genus,125753,Chordata,Actinopterygii,Gadiformes,Macrouridae,Malacocephalus,NA,2017-03-16,ID by expert from video,1,NA,in water column,NA,primarily: basalt bedrock with manganese crust / secondary: sediment; basalt boulder with manganese crust,1.7018,34.6501,3.4851,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, Pioneer Bank, South Ridge,,,D2-EX1603-03,2016-03-03,2016,01:00:24,25.429815,-173.54294,2341.377,2341.377,2341.377,EX1603,D2-EX1603-03,EX1603_03_20160302T184419Z.mp4_06:16:04:93,5006191,fish,bank,ridge
Macrouridae,Family,125471,Chordata,Actinopterygii,Gadiformes,Macrouridae,NA,NA,2016-05-03,ID by expert from video,1,10-30 cm,NA,NA,primarily: pillow lava formation of basalt bedrock with manganese crust / secondary: sediment pocket; basalt cobble with manganese crust,1.6625,34.6558,3.3787,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, N. French Frigate Shoals, Kanehunamoku Seamount,,,D2-EX1504L2-02,2015-08-04,2015,00:41:08,24.432127,-166.09406,2387.193,2387.193,2387.193,EX1504L2,D2-EX1504L2-02,EX1504L2_02_20150803T200549Z.mp4_04:35:19:18,114688,fish,tablemount,ridge
Macrouridae,Family,125471,Chordata,Actinopterygii,Gadiformes,Macrouridae,NA,NA,2016-05-05,ID by expert from video,1,NA,NA,NA,primarily: basalt bedrock with manganese crust / secondary: basalt cobble with manganese crust; basalt boulder with manganese crust,1.7354,34.649,3.2694,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, N. French Frigate Shoals, Kanehunamoku Seamount,,,D2-EX1504L2-02,2015-08-04,2015,01:42:36,24.43011,-166.09267,2349.049,2349.049,2349.049,EX1504L2,D2-EX1504L2-02,EX1504L2_02_20150803T200549Z.mp4_05:36:46:77,114995,fish,tablemount,ridge
Macrouridae,Family,125471,Chordata,Actinopterygii,Gadiformes,Macrouridae,NA,NA,2016-05-06,ID by expert from video,1,10-30 cm,NA,NA,primarily: pillow lava formation of basalt bedrock with manganese crust,1.8943,34.6344,2.9665,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, N. French Frigate Shoals, Kanehunamoku Seamount,,,D2-EX1504L2-02,2015-08-04,2015,02:38:55,24.428762,-166.09113,2225.568,2225.568,2225.568,EX1504L2,D2-EX1504L2-02,EX1504L2_02_20150803T200549Z.mp4_06:33:06:40,115295,fish,tablemount,ridge
Macrouridae,Family,125471,Chordata,Actinopterygii,Gadiformes,Macrouridae,NA,NA,2016-05-12,ID by expert from video,1,0-10 cm,NA,NA,primarily: pillow lava formation of basalt bedrock with manganese crust / secondary: sediment pocket,2.0464,34.6168,2.8019,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, St. Rogatien Bank, St. Rogatien Rift,,,D2-EX1504L2-03,2015-08-04,2015,23:34:10,25.62623,-167.24112,1979.191,1979.191,1979.191,EX1504L2,D2-EX1504L2-03,EX1504L2_03_20150804T181251Z.mp4_05:21:19:16,115827,fish,bank,ridge
Macrouridae,Family,125471,Chordata,Actinopterygii,Gadiformes,Macrouridae,NA,Tentative ID,2016-05-12,ID by expert from video,1,NA,NA,NA,primarily: pillow lava formation of basalt bedrock with manganese crust / secondary: sediment pocket; basalt cobble with manganese crust,2.0119,34.6204,2.7705,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, St. Rogatien Bank, St. Rogatien Rift,,,D2-EX1504L2-03,2015-08-04,2015,23:53:13,25.626167,-167.24132,1976.964,1976.964,1976.964,EX1504L2,D2-EX1504L2-03,EX1504L2_03_20150804T181251Z.mp4_05:40:21:73,115897,fish,bank,ridge
Macrouridae,Family,125471,Chordata,Actinopterygii,Gadiformes,Macrouridae,NA,Tentative ID,2016-05-12,ID by expert from video,1,NA,NA,basalt bedrock with manganese crust,primarily: basalt bedrock with manganese crust / secondary: sediment; basalt boulder with manganese crust,1.9985,34.6208,2.7947,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, St. Rogatien Bank, St. Rogatien Rift,,,D2-EX1504L2-03,2015-08-05,2015,00:09:20,25.626165,-167.24196,1970.432,1970.432,1970.432,EX1504L2,D2-EX1504L2-03,EX1504L2_03_20150804T181251Z.mp4_05:56:28:89,116063,fish,bank,ridge
Macrouridae,Family,125471,Chordata,Actinopterygii,Gadiformes,Macrouridae,NA,NA,2016-07-06,ID by expert from video,1,NA,NA,NA,primarily: basalt bedrock with manganese crust,1.9261,34.6251,2.9555,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, West Northhampton Seamount, South Ridge,,,D2-EX1504L2-06,2015-08-07,2015,21:31:12,25.081718,-172.48889,1994.578,1994.578,1994.578,EX1504L2,D2-EX1504L2-06,EX1504L2_06_20150807T200232Z.mp4_01:28:39:51,117706,fish,bank,ridge
Macrouridae,Family,125471,Chordata,Actinopterygii,Gadiformes,Macrouridae,NA,Tentative ID,2016-07-15,ID by expert from video,1,NA,NA,NA,primarily: basalt cobble with manganese crust / secondary: sediment; basalt boulder with manganese crust; basalt bedrock with manganese crust,2.0336,34.6141,2.7421,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, West Northhampton Seamount, South Ridge,,,D2-EX1504L2-06,2015-08-08,2015,01:31:31,25.085117,-172.49168,1816.95,1816.95,1816.95,EX1504L2,D2-EX1504L2-06,EX1504L2_06_20150807T200232Z.mp4_05:28:58:62,119120,fish,bank,ridge
Macrouridae,Family,125471,Chordata,Actinopterygii,Gadiformes,Macrouridae,NA,Tentative ID,2016-07-18,ID by expert from video,1,0-10 cm,NA,NA,primarily: basalt bedrock with manganese crust,2.1001,34.6072,2.6439,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, West Northhampton Seamount, South Ridge,,,D2-EX1504L2-06,2015-08-08,2015,02:11:14,25.086384,-172.49092,1799.603,1799.603,1799.603,EX1504L2,D2-EX1504L2-06,EX1504L2_06_20150807T200232Z.mp4_06:08:42:37,119404,fish,bank,ridge
Macrouridae,Family,125471,Chordata,Actinopterygii,Gadiformes,Macrouridae,NA,NA,2016-07-18,ID by expert from video,1,0-10 cm,NA,NA,primarily: basalt bedrock with manganese crust / secondary: sediment,2.1073,34.6065,2.6204,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, West Northhampton Seamount, South Ridge,,,D2-EX1504L2-06,2015-08-08,2015,02:16:42,25.086348,-172.49059,1797.404,1797.404,1797.404,EX1504L2,D2-EX1504L2-06,EX1504L2_06_20150807T200232Z.mp4_06:14:09:83,119446,fish,bank,ridge
Macrouridae,Family,125471,Chordata,Actinopterygii,Gadiformes,Macrouridae,NA,Tentative ID,2016-08-20,ID by expert from video,1,NA,NA,NA,primarily: pillow lava formation of basalt bedrock with manganese crust / secondary: sediment / comments: barnacle plate beds,1.8925,34.6299,2.9463,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, Pioneer Bank, South Ridge,,,D2-EX1504L2-07,2015-08-08,2015,21:43:20,25.509907,-173.52226,2079.28,2079.28,2079.28,EX1504L2,D2-EX1504L2-07,EX1504L2_07_20150808T180834Z.mp4_03:34:45:75,122540,fish,bank,ridge
Macrouridae,Family,125471,Chordata,Actinopterygii,Gadiformes,Macrouridae,NA,NA,2016-11-18,ID by expert from video,1,NA,NA,NA,primarily: bedrock with manganese crust / secondary: pebble with manganese crust; cobble with manganese crust; boulder with manganese crust,2.7707,34.5156,1.4998,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, south of Pearl and Hermes Atoll, Bank 9, South,,D2-EX1504L2-08,2015-08-09,2015,22:10:27,26.823736,-175.60771,1328.594,1328.594,1328.594,EX1504L2,D2-EX1504L2-08,EX1504L2_08_20150809T194638Z.mp4_02:23:49:28,128303,fish,tablemount,summit
Macrouridae,Family,125471,Chordata,Actinopterygii,Gadiformes,Macrouridae,NA,Tentative ID,2016-11-19,ID by expert from video,1,NA,NA,NA,primarily: bedrock with manganese crust / secondary: boulder with manganese crust,2.9539,34.4888,1.3341,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, south of Pearl and Hermes Atoll, Bank 9, South,,D2-EX1504L2-08,2015-08-09,2015,22:58:04,26.825804,-175.60767,1281.313,1281.313,1281.313,EX1504L2,D2-EX1504L2-08,EX1504L2_08_20150809T194638Z.mp4_03:11:26:50,128453,fish,tablemount,cone
Macrouridae,Family,125471,Chordata,Actinopterygii,Gadiformes,Macrouridae,NA,Tentative ID,2016-11-20,ID by expert from video,1,NA,NA,NA,primarily: pillow lava formation of basalt bedrock with manganese crust / secondary: sediment pocket,3.2896,34.4337,1.0802,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, south of Pearl and Hermes Atoll, Bank 9, South,,D2-EX1504L2-08,2015-08-10,2015,02:01:11,26.829494,-175.60698,1112.138,1112.138,1112.138,EX1504L2,D2-EX1504L2-08,EX1504L2_08_20150809T194638Z.mp4_06:14:32:67,128751,fish,tablemount,cone
Macrouridae,Family,125471,Chordata,Actinopterygii,Gadiformes,Macrouridae,NA,NA,2016-12-03,ID by expert from video,1,NA,NA,NA,primarily: pillow lava formation of basalt bedrock with manganese crust,2.053,34.6064,2.5563,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, Salmon Seamount, Southeast Ridge,,,D2-EX1504L2-10,2015-08-11,2015,23:25:32,26.818796,-176.31584,1895.135,1895.135,1895.135,EX1504L2,D2-EX1504L2-10,EX1504L2_10_20150811T181539Z.mp4_05:09:53:32,129756,fish,bank,ridge
Macrouridae,Family,125471,Chordata,Actinopterygii,Gadiformes,Macrouridae,NA,NA,2016-12-04,ID by expert from video,1,10-30 cm,NA,NA,primarily: pillow lava formation of basalt bedrock with manganese crust / secondary: sediment pocket,2.0036,34.6124,2.605,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, Salmon Seamount, Southeast Ridge,,,D2-EX1504L2-10,2015-08-12,2015,00:40:21,26.819157,-176.31631,1852.138,1852.138,1852.138,EX1504L2,D2-EX1504L2-10,EX1504L2_10_20150811T181539Z.mp4_06:24:42:45,130175,fish,bank,ridge
Macrouridae,Family,125471,Chordata,Actinopterygii,Gadiformes,Macrouridae,NA,NA,2016-12-05,ID by expert from video,1,NA,NA,NA,primarily: pillow lava formation of basalt bedrock with manganese crust / secondary: sediment pocket,1.9938,34.6128,2.615,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, Salmon Seamount, Southeast Ridge,,,D2-EX1504L2-10,2015-08-12,2015,00:51:17,26.819244,-176.31648,1852.455,1852.455,1852.455,EX1504L2,D2-EX1504L2-10,EX1504L2_10_20150811T181539Z.mp4_06:35:37:97,130235,fish,bank,ridge
Macrouridae,Family,125471,Chordata,Actinopterygii,Gadiformes,Macrouridae,NA,NA,2016-12-05,ID by expert from video,1,NA,NA,NA,primarily: pillow lava formation of basalt bedrock with manganese crust,1.9716,34.6154,2.6424,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, Salmon Seamount, Southeast Ridge,,,D2-EX1504L2-10,2015-08-12,2015,01:17:23,26.819141,-176.31651,1847.537,1847.537,1847.537,EX1504L2,D2-EX1504L2-10,EX1504L2_10_20150811T181539Z.mp4_07:01:43:68,130298,fish,bank,ridge
Macrouridae,Family,125471,Chordata,Actinopterygii,Gadiformes,Macrouridae,NA,NA,2016-09-06,ID by expert from video,1,NA,NA,NA,primarily: cemented bedrock with manganese crust / secondary: pillow lava formation of basalt bedrock with manganese crust / comments: pillow lava mixed with flat hard pan,1.8173,34.6333,2.9446,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, south of Pearl and Hermes Atoll, Bank 9, North,,D2-EX1504L2-11,2015-08-13,2015,01:01:21,27.12803,-175.57077,2104.328,2104.328,2104.328,EX1504L2,D2-EX1504L2-11,EX1504L2_11_20150812T180841Z.mp4_06:52:40:31,124145,fish,bank,ridge
Macrouridae,Family,125471,Chordata,Actinopterygii,Gadiformes,Macrouridae,NA,NA,2016-07-27,ID by expert from video,1,NA,NA,NA,primarily: basalt bedrock with manganese crust / secondary: basalt cobble with manganese crust,1.8729,34.6278,2.8662,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, Pearl & Hermes Atoll, East Unnamed Seamount,,,D2-EX1504L2-13,2015-08-14,2015,21:13:40,27.854198,-175.16608,2207.282,2207.282,2207.282,EX1504L2,D2-EX1504L2-13,EX1504L2_13_20150814T180636Z.mp4_03:07:03:73,121042,fish,tablemount,ridge
Macrouridae,Family,125471,Chordata,Actinopterygii,Gadiformes,Macrouridae,NA,NA,2016-07-27,ID by expert from video,1,10-30 cm,NA,NA,primarily: basalt bedrock with manganese crust,1.8869,34.6266,2.8761,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, Pearl & Hermes Atoll, East Unnamed Seamount,,,D2-EX1504L2-13,2015-08-14,2015,21:26:47,27.85454,-175.1668,2181.546,2181.546,2181.546,EX1504L2,D2-EX1504L2-13,EX1504L2_13_20150814T180636Z.mp4_03:20:11:04,121086,fish,tablemount,ridge
Macrouridae,Family,125471,Chordata,Actinopterygii,Gadiformes,Macrouridae,NA,Tentative ID,2016-07-27,ID by expert from video,1,NA,NA,NA,primarily: pillow lava formation of basalt bedrock with manganese crust,1.879,34.6273,2.8333,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, Pearl & Hermes Atoll, East Unnamed Seamount,,,D2-EX1504L2-13,2015-08-14,2015,21:30:47,27.854643,-175.167,2170.635,2170.635,2170.635,EX1504L2,D2-EX1504L2-13,EX1504L2_13_20150814T180636Z.mp4_03:24:10:82,121106,fish,tablemount,ridge
Macrouridae,Family,125471,Chordata,Actinopterygii,Gadiformes,Macrouridae,NA,NA,2016-07-27,ID by expert from video,1,NA,NA,NA,primarily: basalt bedrock with manganese crust,1.869,34.6292,2.8756,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, Pearl & Hermes Atoll, East Unnamed Seamount,,,D2-EX1504L2-13,2015-08-14,2015,21:38:24,27.854763,-175.16714,2162.183,2162.183,2162.183,EX1504L2,D2-EX1504L2-13,EX1504L2_13_20150814T180636Z.mp4_03:31:47:55,121126,fish,tablemount,ridge
Macrouridae,Family,125471,Chordata,Actinopterygii,Gadiformes,Macrouridae,NA,Tentative ID,2016-09-20,ID by expert from video,1,NA,NA,NA,primarily: basalt bedrock with manganese crust / secondary: sediment pocket / comments: vertical wall,2.336,34.5804,2.2161,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, Pioneer Bank, North Ridge,,,D2-EX1504L2-14,2015-08-15,2015,23:16:22,26.198238,-173.32631,1537.873,1537.873,1537.873,EX1504L2,D2-EX1504L2-14,EX1504L2_14_20150815T181738Z.mp4_04:58:43:97,125293,fish,bank,ridge
Macrouridae,Family,125471,Chordata,Actinopterygii,Gadiformes,Macrouridae,NA,NA,2016-10-03,ID by expert from video,1,NA,NA,NA,primarily: basalt bedrock with manganese crust / secondary: sediment pocket; cemented cobble with manganese crust,2.2271,34.5966,2.4843,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, Maro Reef, North Ridge,,,D2-EX1504L2-15,2015-08-16,2015,21:08:00,25.813059,-171.09717,1679.409,1679.409,1679.409,EX1504L2,D2-EX1504L2-15,EX1504L2_15_20150816T180917Z.mp4_02:58:43:17,126084,fish,atoll,ridge
Macrouridae,Family,125471,Chordata,Actinopterygii,Gadiformes,Macrouridae,NA,NA,2016-10-23,ID by expert from video,1,NA,imaged again at 01:36:26:14,NA,primarily: sediment-covered limestone bedrock with manganese crust / secondary: sediment pocket,2.5832,34.5658,2.1762,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, Gardner Pinnacles, North Reef Terrace,,,D2-EX1504L2-16,2015-08-17,2015,19:42:59,25.638556,-168.85013,1553.815,1553.815,1553.815,EX1504L2,D2-EX1504L2-16,EX1504L2_16_20150817T180819Z.mp4_01:34:39:99,127081,fish,bank,terrace
Macrouridae,Family,125471,Chordata,Actinopterygii,Gadiformes,Macrouridae,NA,NA,2016-12-06,ID by expert from video,1,NA,NA,NA,primarily: pillow lava formation of basalt bedrock with manganese crust / secondary: basalt cobble with manganese crust,1.8763,34.631,2.9778,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, Gardner Pinnacles, North Ridge,,,D2-EX1504L2-17,2015-08-18,2015,21:14:10,25.880854,-167.78136,2029.74,2029.74,2029.74,EX1504L2,D2-EX1504L2-17,EX1504L2_17_20150818T180432Z.mp4_03:09:38:20,130624,fish,bank,ridge
Macrouridae,Family,125471,Chordata,Actinopterygii,Gadiformes,Macrouridae,NA,NA,2016-12-06,ID by expert from video,1,10-30 cm,NA,NA,primarily: pillow lava formation of basalt bedrock with manganese crust,1.9223,34.6273,2.8985,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, Gardner Pinnacles, North Ridge,,,D2-EX1504L2-17,2015-08-18,2015,21:16:14,25.881,-167.78125,2032.878,2032.878,2032.878,EX1504L2,D2-EX1504L2-17,EX1504L2_17_20150818T180432Z.mp4_03:11:41:76,130652,fish,bank,ridge
Macrouridae,Family,125471,Chordata,Actinopterygii,Gadiformes,Macrouridae,NA,NA,2016-12-09,ID by expert from video,1,NA,NA,NA,primarily: pillow lava formation of basalt bedrock with manganese crust,1.8576,34.6333,2.9869,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, Gardner Pinnacles, North Ridge,,,D2-EX1504L2-17,2015-08-18,2015,21:37:16,25.881134,-167.78096,2036.624,2036.624,2036.624,EX1504L2,D2-EX1504L2-17,EX1504L2_17_20150818T180432Z.mp4_03:32:44:06,5000023,fish,bank,ridge
Macrouridae,Family,125471,Chordata,Actinopterygii,Gadiformes,Macrouridae,NA,NA,2016-12-09,ID by expert from video,1,NA,NA,NA,primarily: basalt bedrock with manganese crust / secondary: basalt cobble with manganese crust; basalt boulder with manganese crust,1.8464,34.6331,3.0267,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, Gardner Pinnacles, North Ridge,,,D2-EX1504L2-17,2015-08-18,2015,21:55:54,25.881685,-167.78116,2034.293,2034.293,2034.293,EX1504L2,D2-EX1504L2-17,EX1504L2_17_20150818T180432Z.mp4_03:51:21:52,5000091,fish,bank,ridge
Macrouridae,Family,125471,Chordata,Actinopterygii,Gadiformes,Macrouridae,NA,Tentative ID,2016-12-13,ID by expert from video,1,NA,NA,NA,primarily: pillow lava formation of basalt bedrock with manganese crust / secondary: basalt cobble with manganese crust,1.8142,34.6368,3.0427,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, Gardner Pinnacles, North Ridge,,,D2-EX1504L2-17,2015-08-18,2015,23:08:17,25.883488,-167.7797,2019.895,2019.895,2019.895,EX1504L2,D2-EX1504L2-17,EX1504L2_17_20150818T180432Z.mp4_05:03:44:94,5000574,fish,bank,ridge
Macrouridae,Family,125471,Chordata,Actinopterygii,Gadiformes,Macrouridae,NA,NA,2016-12-27,ID by expert from video,1,NA,NA,NA,primarily: pillow lava formation of basalt bedrock with manganese crust / secondary: sediment pocket; basalt cobble with manganese crust,2.7767,34.5685,2.2583,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, Nihoa Island, West,,,D2-EX1504L2-18,2015-08-20,2015,21:58:43,23.182957,-162.45505,1526.984,1526.984,1526.984,EX1504L2,D2-EX1504L2-18,EX1504L2_18_20150820T180847Z.mp4_03:49:56:07,5001767,fish,island,channel
Macrouridae,Family,125471,Chordata,Actinopterygii,Gadiformes,Macrouridae,NA,Tentative ID,2017-03-10,ID by expert from video,1,NA,in water column,NA,primarily: basalt bedrock with manganese crust / secondary: sediment,4.707,34.1639,1.8263,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, Unnamed Seamount West of Salmon Bank,,,,D2-EX1603-06,2016-03-10,2016,01:46:02,26.998781,-176.84296,777.462,777.462,777.462,EX1603,D2-EX1603-06,EX1603_06_20160309T182237Z.mp4_07:23:25:42,5010091,fish,seamount,summit
Macrouridae,Family,125471,Chordata,Actinopterygii,Gadiformes,Macrouridae,NA,NA,2017-03-10,ID by expert from video,1,NA,in water column,NA,primarily: Cnidaria (dead) / secondary: sediment / comments: coral rubble looks like scleractinian Enallopsammia sp.,4.8195,34.1407,2.0278,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, Unnamed Seamount West of Salmon Bank,,,,D2-EX1603-06,2016-03-10,2016,02:00:00,26.999416,-176.8426,737.08,737.08,737.08,EX1603,D2-EX1603-06,EX1603_06_20160309T182237Z.mp4_07:37:23:38,5010104,fish,seamount,summit
Macrouridae,Family,125471,Chordata,Actinopterygii,Gadiformes,Macrouridae,NA,NA,2017-03-10,ID by expert from video,1,NA,in water column,NA,primarily: sediment / secondary: Cnidaria (dead) / comments: coral rubble looks like scleractinian Enallopsammia sp.,4.8336,34.1375,2.0391,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, Unnamed Seamount West of Salmon Bank,,,,D2-EX1603-06,2016-03-10,2016,02:04:54,26.999693,-176.84258,737.105,737.105,737.105,EX1603,D2-EX1603-06,EX1603_06_20160309T182237Z.mp4_07:42:17:06,5010111,fish,seamount,summit
Macrouridae,Family,125471,Chordata,Actinopterygii,Gadiformes,Macrouridae,NA,NA,2017-03-10,ID by expert from video,1,NA,in water column,NA,primarily: Cnidaria (dead) / secondary: sediment / comments: coral rubble looks like scleractinian Enallopsammia sp.,4.8373,34.1383,2.0386,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, Unnamed Seamount West of Salmon Bank,,,,D2-EX1603-06,2016-03-10,2016,02:12:37,26.999998,-176.84238,730.027,730.027,730.027,EX1603,D2-EX1603-06,EX1603_06_20160309T182237Z.mp4_07:50:00:18,5010114,fish,seamount,summit
Macrouridae,Family,125471,Chordata,Actinopterygii,Gadiformes,Macrouridae,NA,Tentative ID,2017-03-10,ID by expert from video,1,NA,in water column,NA,primarily: Cnidaria (dead) / secondary: sediment / comments: coral rubble looks like scleractinian Enallopsammia sp.,4.8254,34.1406,2.0653,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, Unnamed Seamount West of Salmon Bank,,,,D2-EX1603-06,2016-03-10,2016,02:21:37,27.000366,-176.84213,725.023,725.023,725.023,EX1603,D2-EX1603-06,EX1603_06_20160309T182237Z.mp4_07:59:00:29,5010129,fish,seamount,summit
Macrouridae,Family,125471,Chordata,Actinopterygii,Gadiformes,Macrouridae,NA,NA,2017-03-10,ID by expert from video,1,NA,in water column,NA,primarily: cemented bedrock / secondary: sediment; Cnidaria (dead) / comments: coral rubble looks like scleractinian Enallopsammia sp.,4.9934,34.1125,2.3745,North Pacific Ocean,Western Pacific,Northwestern Hawaiian Islands, Unnamed Seamount West of Salmon Bank,,,,D2-EX1603-06,2016-03-10,2016,03:06:39,27.001509,-176.84067,685.195,685.195,685.195,EX1603,D2-EX1603-06,EX1603_06_20160309T182237Z.mp4_08:44:01:86,5010189,fish,seamount,summit
